####################
/var/spool/slurmd/job4957109/slurm_script
####################
--batch-size 64 --exc train --goal-reset False --num-eval 100 --reward-type delta_r --rollout-steps 2048 --text-verbosity True --total-timesteps 2500000 --train-episode-time-limit 15 --train-fps 10 --train-render-fps 120 --train-verbosity True
####################

Using cpu device
---------------------------------
| rollout/           |          |
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.77      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 468        |
|    time_elapsed         | 99316      |
|    total_timesteps      | 958464     |
| train/                  |            |
|    approx_kl            | 0.12470777 |
|    clip_fraction        | 0.468      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.49      |
|    explained_variance   | -0.387     |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0143     |
|    n_updates            | 4670       |
|    policy_gradient_loss | -0.0132    |
|    std                  | 0.557      |
|    value_loss           | 0.00666    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.77      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 469        |
|    time_elapsed         | 99522      |
|    total_timesteps      | 960512     |
| train/                  |            |
|    approx_kl            | 0.09444429 |
|    clip_fraction        | 0.442      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.49      |
|    explained_variance   | -0.0168    |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0505    |
|    n_updates            | 4680       |
|    policy_gradient_loss | -0.0179    |
|    std                  | 0.554      |
|    value_loss           | 0.00853    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.77      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 470        |
|    time_elapsed         | 99728      |
|    total_timesteps      | 962560     |
| train/                  |            |
|    approx_kl            | 0.09258857 |
|    clip_fraction        | 0.412      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.46      |
|    explained_variance   | 0.192      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0679    |
|    n_updates            | 4690       |
|    policy_gradient_loss | -0.0202    |
|    std                  | 0.553      |
|    value_loss           | 0.00643    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.74      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 471        |
|    time_elapsed         | 99934      |
|    total_timesteps      | 964608     |
| train/                  |            |
|    approx_kl            | 0.07093611 |
|    clip_fraction        | 0.43       |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.43      |
|    explained_variance   | 0.17       |
|    learning_rate        | 0.0003     |
|    loss                 | -0.00793   |
|    n_updates            | 4700       |
|    policy_gradient_loss | -0.023     |
|    std                  | 0.551      |
|    value_loss           | 0.00671    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.55      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 472        |
|    time_elapsed         | 100140     |
|    total_timesteps      | 966656     |
| train/                  |            |
|    approx_kl            | 0.10179214 |
|    clip_fraction        | 0.443      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.39      |
|    explained_variance   | 0.363      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0556    |
|    n_updates            | 4710       |
|    policy_gradient_loss | -0.0175    |
|    std                  | 0.547      |
|    value_loss           | 0.0115     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.56      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 473        |
|    time_elapsed         | 100346     |
|    total_timesteps      | 968704     |
| train/                  |            |
|    approx_kl            | 0.10124026 |
|    clip_fraction        | 0.442      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.37      |
|    explained_variance   | 0.508      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.058     |
|    n_updates            | 4720       |
|    policy_gradient_loss | -0.00803   |
|    std                  | 0.548      |
|    value_loss           | 0.00184    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.55      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 474        |
|    time_elapsed         | 100552     |
|    total_timesteps      | 970752     |
| train/                  |            |
|    approx_kl            | 0.10896234 |
|    clip_fraction        | 0.434      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.35      |
|    explained_variance   | -0.593     |
|    learning_rate        | 0.0003     |
|    loss                 | 0.00447    |
|    n_updates            | 4730       |
|    policy_gradient_loss | -0.00846   |
|    std                  | 0.546      |
|    value_loss           | 0.00136    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.55      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 475        |
|    time_elapsed         | 100758     |
|    total_timesteps      | 972800     |
| train/                  |            |
|    approx_kl            | 0.11827451 |
|    clip_fraction        | 0.484      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.34      |
|    explained_variance   | -2.5       |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0279    |
|    n_updates            | 4740       |
|    policy_gradient_loss | -0.0226    |
|    std                  | 0.546      |
|    value_loss           | 0.0031     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.55      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 476        |
|    time_elapsed         | 100964     |
|    total_timesteps      | 974848     |
| train/                  |            |
|    approx_kl            | 0.12746958 |
|    clip_fraction        | 0.449      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.34      |
|    explained_variance   | -1.27      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0286    |
|    n_updates            | 4750       |
|    policy_gradient_loss | -0.00993   |
|    std                  | 0.546      |
|    value_loss           | 0.00246    |
----------------------------------------
Eval num_timesteps=975000, episode_reward=-3.59 +/- 0.11
Episode length: 151.00 +/- 0.00
----------------------------------------
| eval/                   |            |
|    mean_ep_length       | 151        |
|    mean_reward          | -3.59      |
| time/                   |            |
|    total_timesteps      | 975000     |
| train/                  |            |
|    approx_kl            | 0.10174525 |
|    clip_fraction        | 0.448      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.34      |
|    explained_variance   | -1.01      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.00173   |
|    n_updates            | 4760       |
|    policy_gradient_loss | -0.0245    |
|    std                  | 0.545      |
|    value_loss           | 0.00258    |
----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 149      |
|    ep_rew_mean     | -3.73    |
| time/              |          |
|    fps             | 9        |
|    iterations      | 477      |
|    time_elapsed    | 101245   |
|    total_timesteps | 976896   |
---------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.76      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 478        |
|    time_elapsed         | 101451     |
|    total_timesteps      | 978944     |
| train/                  |            |
|    approx_kl            | 0.13573027 |
|    clip_fraction        | 0.462      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.35      |
|    explained_variance   | -0.00153   |
|    learning_rate        | 0.0003     |
|    loss                 | 0.341      |
|    n_updates            | 4770       |
|    policy_gradient_loss | 9.64e-05   |
|    std                  | 0.546      |
|    value_loss           | 1.22       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.76      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 479        |
|    time_elapsed         | 101657     |
|    total_timesteps      | 980992     |
| train/                  |            |
|    approx_kl            | 0.13088676 |
|    clip_fraction        | 0.46       |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.35      |
|    explained_variance   | -1.24      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0607    |
|    n_updates            | 4780       |
|    policy_gradient_loss | -0.0176    |
|    std                  | 0.546      |
|    value_loss           | 0.00691    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.75      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 480        |
|    time_elapsed         | 101865     |
|    total_timesteps      | 983040     |
| train/                  |            |
|    approx_kl            | 0.12934521 |
|    clip_fraction        | 0.46       |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.34      |
|    explained_variance   | 0.0662     |
|    learning_rate        | 0.0003     |
|    loss                 | -0.00549   |
|    n_updates            | 4790       |
|    policy_gradient_loss | -0.000913  |
|    std                  | 0.543      |
|    value_loss           | 0.0237     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.75      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 481        |
|    time_elapsed         | 102072     |
|    total_timesteps      | 985088     |
| train/                  |            |
|    approx_kl            | 0.08396874 |
|    clip_fraction        | 0.445      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.32      |
|    explained_variance   | 0.332      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0212    |
|    n_updates            | 4800       |
|    policy_gradient_loss | -0.0157    |
|    std                  | 0.543      |
|    value_loss           | 0.00698    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.76      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 482        |
|    time_elapsed         | 102278     |
|    total_timesteps      | 987136     |
| train/                  |            |
|    approx_kl            | 0.14049941 |
|    clip_fraction        | 0.455      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.33      |
|    explained_variance   | -0.0204    |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0426    |
|    n_updates            | 4810       |
|    policy_gradient_loss | -0.014     |
|    std                  | 0.544      |
|    value_loss           | 0.00992    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.76      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 483        |
|    time_elapsed         | 102490     |
|    total_timesteps      | 989184     |
| train/                  |            |
|    approx_kl            | 0.09359406 |
|    clip_fraction        | 0.426      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.32      |
|    explained_variance   | 0.0645     |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0146    |
|    n_updates            | 4820       |
|    policy_gradient_loss | 0.00234    |
|    std                  | 0.542      |
|    value_loss           | 0.00721    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.59      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 484        |
|    time_elapsed         | 102696     |
|    total_timesteps      | 991232     |
| train/                  |            |
|    approx_kl            | 0.11876427 |
|    clip_fraction        | 0.45       |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.28      |
|    explained_variance   | 0.156      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0104    |
|    n_updates            | 4830       |
|    policy_gradient_loss | -0.0192    |
|    std                  | 0.54       |
|    value_loss           | 0.00494    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.59      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 485        |
|    time_elapsed         | 102903     |
|    total_timesteps      | 993280     |
| train/                  |            |
|    approx_kl            | 0.08619375 |
|    clip_fraction        | 0.42       |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.26      |
|    explained_variance   | 0.437      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.00284   |
|    n_updates            | 4840       |
|    policy_gradient_loss | -0.0071    |
|    std                  | 0.539      |
|    value_loss           | 0.00336    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.6       |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 486        |
|    time_elapsed         | 103109     |
|    total_timesteps      | 995328     |
| train/                  |            |
|    approx_kl            | 0.08450023 |
|    clip_fraction        | 0.448      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.3       |
|    explained_variance   | -0.301     |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0556    |
|    n_updates            | 4850       |
|    policy_gradient_loss | -0.0286    |
|    std                  | 0.544      |
|    value_loss           | 0.00465    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.6       |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 487        |
|    time_elapsed         | 103315     |
|    total_timesteps      | 997376     |
| train/                  |            |
|    approx_kl            | 0.13018069 |
|    clip_fraction        | 0.446      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.31      |
|    explained_variance   | -0.442     |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0438    |
|    n_updates            | 4860       |
|    policy_gradient_loss | -0.0183    |
|    std                  | 0.542      |
|    value_loss           | 0.0031     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.6       |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 488        |
|    time_elapsed         | 103521     |
|    total_timesteps      | 999424     |
| train/                  |            |
|    approx_kl            | 0.08818604 |
|    clip_fraction        | 0.426      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.3       |
|    explained_variance   | -0.0768    |
|    learning_rate        | 0.0003     |
|    loss                 | -0.00191   |
|    n_updates            | 4870       |
|    policy_gradient_loss | -0.0209    |
|    std                  | 0.543      |
|    value_loss           | 0.00305    |
----------------------------------------
Eval num_timesteps=1000000, episode_reward=-3.58 +/- 0.08
Episode length: 151.00 +/- 0.00
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 151         |
|    mean_reward          | -3.58       |
| time/                   |             |
|    total_timesteps      | 1000000     |
| train/                  |             |
|    approx_kl            | 0.091046914 |
|    clip_fraction        | 0.423       |
|    clip_range           | 0.2         |
|    entropy_loss         | -6.3        |
|    explained_variance   | 0.073       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0229      |
|    n_updates            | 4880        |
|    policy_gradient_loss | -0.0134     |
|    std                  | 0.541       |
|    value_loss           | 0.00242     |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 148      |
|    ep_rew_mean     | -3.75    |
| time/              |          |
|    fps             | 9        |
|    iterations      | 489      |
|    time_elapsed    | 103802   |
|    total_timesteps | 1001472  |
---------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.75      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 490        |
|    time_elapsed         | 104009     |
|    total_timesteps      | 1003520    |
| train/                  |            |
|    approx_kl            | 0.07610521 |
|    clip_fraction        | 0.423      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.27      |
|    explained_variance   | 0.0153     |
|    learning_rate        | 0.0003     |
|    loss                 | 0.411      |
|    n_updates            | 4890       |
|    policy_gradient_loss | -0.0193    |
|    std                  | 0.54       |
|    value_loss           | 0.424      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.74      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 491        |
|    time_elapsed         | 104214     |
|    total_timesteps      | 1005568    |
| train/                  |            |
|    approx_kl            | 0.16477053 |
|    clip_fraction        | 0.441      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.25      |
|    explained_variance   | 0.948      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.00844   |
|    n_updates            | 4900       |
|    policy_gradient_loss | -0.00471   |
|    std                  | 0.539      |
|    value_loss           | 0.0332     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.74      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 492        |
|    time_elapsed         | 104420     |
|    total_timesteps      | 1007616    |
| train/                  |            |
|    approx_kl            | 0.10239061 |
|    clip_fraction        | 0.425      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.21      |
|    explained_variance   | 0.937      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0393     |
|    n_updates            | 4910       |
|    policy_gradient_loss | -0.0106    |
|    std                  | 0.536      |
|    value_loss           | 0.0123     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.73      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 493        |
|    time_elapsed         | 104626     |
|    total_timesteps      | 1009664    |
| train/                  |            |
|    approx_kl            | 0.07980339 |
|    clip_fraction        | 0.422      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.18      |
|    explained_variance   | 0.912      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0323    |
|    n_updates            | 4920       |
|    policy_gradient_loss | -0.00838   |
|    std                  | 0.534      |
|    value_loss           | 0.0595     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.72      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 494        |
|    time_elapsed         | 104832     |
|    total_timesteps      | 1011712    |
| train/                  |            |
|    approx_kl            | 0.12139006 |
|    clip_fraction        | 0.45       |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.19      |
|    explained_variance   | 0.945      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0325    |
|    n_updates            | 4930       |
|    policy_gradient_loss | -0.0155    |
|    std                  | 0.537      |
|    value_loss           | 0.0112     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.72      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 495        |
|    time_elapsed         | 105038     |
|    total_timesteps      | 1013760    |
| train/                  |            |
|    approx_kl            | 0.06985413 |
|    clip_fraction        | 0.407      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.19      |
|    explained_variance   | 0.949      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0128     |
|    n_updates            | 4940       |
|    policy_gradient_loss | -0.00275   |
|    std                  | 0.535      |
|    value_loss           | 0.0146     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.57      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 496        |
|    time_elapsed         | 105244     |
|    total_timesteps      | 1015808    |
| train/                  |            |
|    approx_kl            | 0.09509902 |
|    clip_fraction        | 0.43       |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.15      |
|    explained_variance   | 0.956      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0317    |
|    n_updates            | 4950       |
|    policy_gradient_loss | -0.00939   |
|    std                  | 0.532      |
|    value_loss           | 0.00623    |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 150       |
|    ep_rew_mean          | -3.56     |
| time/                   |           |
|    fps                  | 9         |
|    iterations           | 497       |
|    time_elapsed         | 105450    |
|    total_timesteps      | 1017856   |
| train/                  |           |
|    approx_kl            | 0.2897694 |
|    clip_fraction        | 0.471     |
|    clip_range           | 0.2       |
|    entropy_loss         | -6.1      |
|    explained_variance   | 0.858     |
|    learning_rate        | 0.0003    |
|    loss                 | -0.0504   |
|    n_updates            | 4960      |
|    policy_gradient_loss | -0.0217   |
|    std                  | 0.53      |
|    value_loss           | 0.0262    |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.57      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 498        |
|    time_elapsed         | 105656     |
|    total_timesteps      | 1019904    |
| train/                  |            |
|    approx_kl            | 0.11217262 |
|    clip_fraction        | 0.452      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.1       |
|    explained_variance   | 0.51       |
|    learning_rate        | 0.0003     |
|    loss                 | -0.00681   |
|    n_updates            | 4970       |
|    policy_gradient_loss | -0.019     |
|    std                  | 0.53       |
|    value_loss           | 0.0101     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | -3.57       |
| time/                   |             |
|    fps                  | 9           |
|    iterations           | 499         |
|    time_elapsed         | 105864      |
|    total_timesteps      | 1021952     |
| train/                  |             |
|    approx_kl            | 0.108871564 |
|    clip_fraction        | 0.413       |
|    clip_range           | 0.2         |
|    entropy_loss         | -6.07       |
|    explained_variance   | 0.921       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0183     |
|    n_updates            | 4980        |
|    policy_gradient_loss | -0.00649    |
|    std                  | 0.528       |
|    value_loss           | 0.0066      |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 150       |
|    ep_rew_mean          | -3.57     |
| time/                   |           |
|    fps                  | 9         |
|    iterations           | 500       |
|    time_elapsed         | 106071    |
|    total_timesteps      | 1024000   |
| train/                  |           |
|    approx_kl            | 0.1019914 |
|    clip_fraction        | 0.463     |
|    clip_range           | 0.2       |
|    entropy_loss         | -6.08     |
|    explained_variance   | 0.887     |
|    learning_rate        | 0.0003    |
|    loss                 | -0.032    |
|    n_updates            | 4990      |
|    policy_gradient_loss | -0.0145   |
|    std                  | 0.53      |
|    value_loss           | 0.00516   |
---------------------------------------
Eval num_timesteps=1025000, episode_reward=-3.59 +/- 0.09
Episode length: 151.00 +/- 0.00
----------------------------------------
| eval/                   |            |
|    mean_ep_length       | 151        |
|    mean_reward          | -3.59      |
| time/                   |            |
|    total_timesteps      | 1025000    |
| train/                  |            |
|    approx_kl            | 0.12086129 |
|    clip_fraction        | 0.484      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.1       |
|    explained_variance   | 0.834      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0227    |
|    n_updates            | 5000       |
|    policy_gradient_loss | -0.00759   |
|    std                  | 0.532      |
|    value_loss           | 0.00628    |
----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 149      |
|    ep_rew_mean     | -3.76    |
| time/              |          |
|    fps             | 9        |
|    iterations      | 501      |
|    time_elapsed    | 106352   |
|    total_timesteps | 1026048  |
---------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.75      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 502        |
|    time_elapsed         | 106558     |
|    total_timesteps      | 1028096    |
| train/                  |            |
|    approx_kl            | 0.08851122 |
|    clip_fraction        | 0.489      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.1       |
|    explained_variance   | 0.0652     |
|    learning_rate        | 0.0003     |
|    loss                 | 0.14       |
|    n_updates            | 5010       |
|    policy_gradient_loss | 0.0135     |
|    std                  | 0.532      |
|    value_loss           | 1.38       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.75      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 503        |
|    time_elapsed         | 106765     |
|    total_timesteps      | 1030144    |
| train/                  |            |
|    approx_kl            | 0.16870219 |
|    clip_fraction        | 0.438      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.1       |
|    explained_variance   | 0.514      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.00536    |
|    n_updates            | 5020       |
|    policy_gradient_loss | 0.00215    |
|    std                  | 0.532      |
|    value_loss           | 0.0304     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.76      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 504        |
|    time_elapsed         | 106971     |
|    total_timesteps      | 1032192    |
| train/                  |            |
|    approx_kl            | 0.09625105 |
|    clip_fraction        | 0.452      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.09      |
|    explained_variance   | 0.836      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0487    |
|    n_updates            | 5030       |
|    policy_gradient_loss | -0.00539   |
|    std                  | 0.53       |
|    value_loss           | 0.00672    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.76      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 505        |
|    time_elapsed         | 107177     |
|    total_timesteps      | 1034240    |
| train/                  |            |
|    approx_kl            | 0.11113341 |
|    clip_fraction        | 0.488      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.07      |
|    explained_variance   | 0.758      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0188    |
|    n_updates            | 5040       |
|    policy_gradient_loss | -0.0123    |
|    std                  | 0.529      |
|    value_loss           | 0.00411    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.75      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 506        |
|    time_elapsed         | 107383     |
|    total_timesteps      | 1036288    |
| train/                  |            |
|    approx_kl            | 0.08383024 |
|    clip_fraction        | 0.413      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.07      |
|    explained_variance   | 0.554      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0177     |
|    n_updates            | 5050       |
|    policy_gradient_loss | -0.0169    |
|    std                  | 0.53       |
|    value_loss           | 0.00411    |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 150       |
|    ep_rew_mean          | -3.75     |
| time/                   |           |
|    fps                  | 9         |
|    iterations           | 507       |
|    time_elapsed         | 107589    |
|    total_timesteps      | 1038336   |
| train/                  |           |
|    approx_kl            | 0.1103743 |
|    clip_fraction        | 0.446     |
|    clip_range           | 0.2       |
|    entropy_loss         | -6.07     |
|    explained_variance   | 0.717     |
|    learning_rate        | 0.0003    |
|    loss                 | -0.0266   |
|    n_updates            | 5060      |
|    policy_gradient_loss | -0.0216   |
|    std                  | 0.53      |
|    value_loss           | 0.00261   |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | -3.57       |
| time/                   |             |
|    fps                  | 9           |
|    iterations           | 508         |
|    time_elapsed         | 107794      |
|    total_timesteps      | 1040384     |
| train/                  |             |
|    approx_kl            | 0.117258355 |
|    clip_fraction        | 0.478       |
|    clip_range           | 0.2         |
|    entropy_loss         | -6.08       |
|    explained_variance   | 0.426       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0638     |
|    n_updates            | 5070        |
|    policy_gradient_loss | -0.0207     |
|    std                  | 0.531       |
|    value_loss           | 0.00381     |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 150        |
|    ep_rew_mean          | -3.58      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 509        |
|    time_elapsed         | 108001     |
|    total_timesteps      | 1042432    |
| train/                  |            |
|    approx_kl            | 0.13350019 |
|    clip_fraction        | 0.492      |
|    clip_range           | 0.2        |
|    entropy_loss         | -6.09      |
|    explained_variance   | 0.789      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0419    |
|    n_updates            | 5080       |
|    policy_gradient_loss | -0.0117    |
|    std                  | 0.53       |
|    value_loss           | 0.00785    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 150         |
|    ep_rew_mean          | -3.58       |
| time/                   |             |
|    fps                  | 9           |
|    iterations           | 510         |
|    time_elapsed         | 108207      |
|    total_timesteps      | 1044480     |
| train/                  |             |
|    approx_kl            | 0.102446005 |
|    clip_fraction        | 0.466       |
|    clip_range           | 0.2         |
|    entropy_loss         | -6.08       |
|    explained_variance   | 0.858       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0559     |
|    n_updates            | 5090        |
|    policy_gradient_loss | -0.0225     |
